REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2015-04,Canada,Couriers and messengers [492],174.5,NA,[492]
2015-04,Canada,Couriers [4921],185.8,NA,[4921]
2015-04,Canada,Local messengers and local delivery [4922],132.6,NA,[4922]
2015-05,Canada,Couriers and messengers [492],174,NA,[492]
2015-05,Canada,Couriers [4921],185.2,NA,[4921]
2015-05,Canada,Local messengers and local delivery [4922],132.5,NA,[4922]
2015-06,Canada,Couriers and messengers [492],174.1,NA,[492]
2015-06,Canada,Couriers [4921],185.4,NA,[4921]
2015-06,Canada,Local messengers and local delivery [4922],132.6,NA,[4922]
2015-07,Canada,Couriers and messengers [492],175,NA,[492]
2015-07,Canada,Couriers [4921],186.5,NA,[4921]
2015-07,Canada,Local messengers and local delivery [4922],132.7,NA,[4922]
2015-08,Canada,Couriers and messengers [492],175.4,NA,[492]
2015-08,Canada,Couriers [4921],187,NA,[4921]
2015-08,Canada,Local messengers and local delivery [4922],132.8,NA,[4922]
2015-09,Canada,Couriers and messengers [492],174.7,NA,[492]
2015-09,Canada,Couriers [4921],186.1,NA,[4921]
2015-09,Canada,Local messengers and local delivery [4922],132.7,NA,[4922]
2015-10,Canada,Couriers and messengers [492],173.7,NA,[492]
2015-10,Canada,Couriers [4921],184.7,NA,[4921]
2015-10,Canada,Local messengers and local delivery [4922],132.8,NA,[4922]
2015-11,Canada,Couriers and messengers [492],173.7,NA,[492]
2015-11,Canada,Couriers [4921],185,NA,[4921]
2015-11,Canada,Local messengers and local delivery [4922],131.9,NA,[4922]
2015-12,Canada,Couriers and messengers [492],174.1,NA,[492]
2015-12,Canada,Couriers [4921],185.5,NA,[4921]
2015-12,Canada,Local messengers and local delivery [4922],132.1,NA,[4922]
2016-01,Canada,Couriers and messengers [492],180,NA,[492]
2016-01,Canada,Couriers [4921],193.6,NA,[4921]
2016-01,Canada,Local messengers and local delivery [4922],130.8,NA,[4922]
2016-02,Canada,Couriers and messengers [492],178.5,NA,[492]
2016-02,Canada,Couriers [4921],191.7,NA,[4921]
2016-02,Canada,Local messengers and local delivery [4922],130.4,NA,[4922]
2016-03,Canada,Couriers and messengers [492],177.3,NA,[492]
2016-03,Canada,Couriers [4921],189.8,NA,[4921]
2016-03,Canada,Local messengers and local delivery [4922],131.4,NA,[4922]
2016-04,Canada,Couriers and messengers [492],176.9,NA,[492]
2016-04,Canada,Couriers [4921],189.2,NA,[4921]
2016-04,Canada,Local messengers and local delivery [4922],131.7,NA,[4922]
2016-05,Canada,Couriers and messengers [492],178.8,NA,[492]
2016-05,Canada,Couriers [4921],191.2,NA,[4921]
2016-05,Canada,Local messengers and local delivery [4922],133.5,NA,[4922]
2016-06,Canada,Couriers and messengers [492],178.9,NA,[492]
2016-06,Canada,Couriers [4921],191.7,NA,[4921]
2016-06,Canada,Local messengers and local delivery [4922],131.9,NA,[4922]
2016-07,Canada,Couriers and messengers [492],180.4,NA,[492]
2016-07,Canada,Couriers [4921],193.6,NA,[4921]
2016-07,Canada,Local messengers and local delivery [4922],132.1,NA,[4922]
2016-08,Canada,Couriers and messengers [492],180.7,NA,[492]
2016-08,Canada,Couriers [4921],194.2,NA,[4921]
2016-08,Canada,Local messengers and local delivery [4922],131.6,NA,[4922]
2016-09,Canada,Couriers and messengers [492],179.8,NA,[492]
2016-09,Canada,Couriers [4921],193,NA,[4921]
2016-09,Canada,Local messengers and local delivery [4922],131.6,NA,[4922]
2016-10,Canada,Couriers and messengers [492],180,NA,[492]
2016-10,Canada,Couriers [4921],193.2,NA,[4921]
2016-10,Canada,Local messengers and local delivery [4922],131.7,NA,[4922]
2016-11,Canada,Couriers and messengers [492],180.7,NA,[492]
2016-11,Canada,Couriers [4921],193.9,NA,[4921]
2016-11,Canada,Local messengers and local delivery [4922],132.6,NA,[4922]
2016-12,Canada,Couriers and messengers [492],181.5,NA,[492]
2016-12,Canada,Couriers [4921],195,NA,[4921]
2016-12,Canada,Local messengers and local delivery [4922],132.5,NA,[4922]
2017-01,Canada,Couriers and messengers [492],188.1,NA,[492]
2017-01,Canada,Couriers [4921],202.8,NA,[4921]
2017-01,Canada,Local messengers and local delivery [4922],134.5,NA,[4922]
2017-02,Canada,Couriers and messengers [492],191,NA,[492]
2017-02,Canada,Couriers [4921],206.4,NA,[4921]
2017-02,Canada,Local messengers and local delivery [4922],135.4,NA,[4922]
2017-03,Canada,Couriers and messengers [492],195.3,NA,[492]
2017-03,Canada,Couriers [4921],211.9,NA,[4921]
2017-03,Canada,Local messengers and local delivery [4922],135.4,NA,[4922]
2017-04,Canada,Couriers and messengers [492],195.4,NA,[492]
2017-04,Canada,Couriers [4921],211.6,NA,[4921]
2017-04,Canada,Local messengers and local delivery [4922],137.2,NA,[4922]
2017-05,Canada,Couriers and messengers [492],195.6,NA,[492]
2017-05,Canada,Couriers [4921],211.6,NA,[4921]
2017-05,Canada,Local messengers and local delivery [4922],138,NA,[4922]
2017-06,Canada,Couriers and messengers [492],195.6,NA,[492]
2017-06,Canada,Couriers [4921],211.8,NA,[4921]
2017-06,Canada,Local messengers and local delivery [4922],137.3,NA,[4922]
2017-07,Canada,Couriers and messengers [492],194.8,NA,[492]
2017-07,Canada,Couriers [4921],210.8,NA,[4921]
2017-07,Canada,Local messengers and local delivery [4922],136.9,NA,[4922]
2017-08,Canada,Couriers and messengers [492],194,NA,[492]
2017-08,Canada,Couriers [4921],209.9,NA,[4921]
2017-08,Canada,Local messengers and local delivery [4922],136.8,NA,[4922]
2017-09,Canada,Couriers and messengers [492],192.7,NA,[492]
2017-09,Canada,Couriers [4921],207.9,NA,[4921]
2017-09,Canada,Local messengers and local delivery [4922],137.5,NA,[4922]
2017-10,Canada,Couriers and messengers [492],195.8,NA,[492]
2017-10,Canada,Couriers [4921],212,NA,[4921]
2017-10,Canada,Local messengers and local delivery [4922],137.3,NA,[4922]
2017-11,Canada,Couriers and messengers [492],196.9,NA,[492]
2017-11,Canada,Couriers [4921],213.3,NA,[4921]
2017-11,Canada,Local messengers and local delivery [4922],137.5,NA,[4922]
2017-12,Canada,Couriers and messengers [492],198.6,NA,[492]
2017-12,Canada,Couriers [4921],215.4,NA,[4921]
2017-12,Canada,Local messengers and local delivery [4922],138.2,NA,[4922]
2018-01,Canada,Couriers and messengers [492],201.8,NA,[492]
2018-01,Canada,Couriers [4921],217.8,NA,[4921]
2018-01,Canada,Local messengers and local delivery [4922],143.8,NA,[4922]
2018-02,Canada,Couriers and messengers [492],203.3,NA,[492]
2018-02,Canada,Couriers [4921],220,NA,[4921]
2018-02,Canada,Local messengers and local delivery [4922],143,NA,[4922]
2018-03,Canada,Couriers and messengers [492],204,NA,[492]
2018-03,Canada,Couriers [4921],220.7,NA,[4921]
2018-03,Canada,Local messengers and local delivery [4922],143.8,NA,[4922]
2018-04,Canada,Couriers and messengers [492],204.1,NA,[492]
2018-04,Canada,Couriers [4921],220.6,NA,[4921]
2018-04,Canada,Local messengers and local delivery [4922],144.6,NA,[4922]
2018-05,Canada,Couriers and messengers [492],204.9,NA,[492]
2018-05,Canada,Couriers [4921],221.3,NA,[4921]
2018-05,Canada,Local messengers and local delivery [4922],145.6,NA,[4922]
2018-06,Canada,Couriers and messengers [492],205.9,NA,[492]
2018-06,Canada,Couriers [4921],222.4,NA,[4921]
2018-06,Canada,Local messengers and local delivery [4922],145.9,NA,[4922]
2018-07,Canada,Couriers and messengers [492],206.4,NA,[492]
2018-07,Canada,Couriers [4921],223.2,NA,[4921]
2018-07,Canada,Local messengers and local delivery [4922],145.7,NA,[4922]
2018-08,Canada,Couriers and messengers [492],206.4,NA,[492]
2018-08,Canada,Couriers [4921],223.2,NA,[4921]
2018-08,Canada,Local messengers and local delivery [4922],145.8,NA,[4922]
2018-09,Canada,Couriers and messengers [492],206,NA,[492]
2018-09,Canada,Couriers [4921],222.6,NA,[4921]
2018-09,Canada,Local messengers and local delivery [4922],145.8,NA,[4922]
2018-10,Canada,Couriers and messengers [492],206.5,NA,[492]
2018-10,Canada,Couriers [4921],223.3,NA,[4921]
2018-10,Canada,Local messengers and local delivery [4922],146,NA,[4922]
2018-11,Canada,Couriers and messengers [492],206.9,NA,[492]
2018-11,Canada,Couriers [4921],223.7,NA,[4921]
2018-11,Canada,Local messengers and local delivery [4922],146.2,NA,[4922]
2018-12,Canada,Couriers and messengers [492],206.3,NA,[492]
2018-12,Canada,Couriers [4921],223.2,NA,[4921]
2018-12,Canada,Local messengers and local delivery [4922],145.1,NA,[4922]
2019-01,Canada,Couriers and messengers [492],209,NA,[492]
2019-01,Canada,Couriers [4921],226.1,NA,[4921]
2019-01,Canada,Local messengers and local delivery [4922],147,NA,[4922]
2019-02,Canada,Couriers and messengers [492],209.1,NA,[492]
2019-02,Canada,Couriers [4921],226.4,NA,[4921]
2019-02,Canada,Local messengers and local delivery [4922],146.4,NA,[4922]
2019-03,Canada,Couriers and messengers [492],209.1,NA,[492]
2019-03,Canada,Couriers [4921],226.4,NA,[4921]
2019-03,Canada,Local messengers and local delivery [4922],146.9,NA,[4922]
2019-04,Canada,Couriers and messengers [492],210.6,NA,[492]
2019-04,Canada,Couriers [4921],227.7,NA,[4921]
2019-04,Canada,Local messengers and local delivery [4922],149,NA,[4922]
2019-05,Canada,Couriers and messengers [492],212.5,NA,[492]
2019-05,Canada,Couriers [4921],229.7,NA,[4921]
2019-05,Canada,Local messengers and local delivery [4922],150.5,NA,[4922]
2019-06,Canada,Couriers and messengers [492],213.4,NA,[492]
2019-06,Canada,Couriers [4921],230.9,NA,[4921]
2019-06,Canada,Local messengers and local delivery [4922],150.1,NA,[4922]
2019-07,Canada,Couriers and messengers [492],212.3,NA,[492]
2019-07,Canada,Couriers [4921],229.7,NA,[4921]
2019-07,Canada,Local messengers and local delivery [4922],149.2,NA,[4922]
2019-08,Canada,Couriers and messengers [492],210.2,NA,[492]
2019-08,Canada,Couriers [4921],227,NA,[4921]
2019-08,Canada,Local messengers and local delivery [4922],149.2,NA,[4922]
2019-09,Canada,Couriers and messengers [492],210.5,NA,[492]
2019-09,Canada,Couriers [4921],227.6,NA,[4921]
2019-09,Canada,Local messengers and local delivery [4922],148.8,NA,[4922]
2019-10,Canada,Couriers and messengers [492],210.6,NA,[492]
2019-10,Canada,Couriers [4921],227.6,NA,[4921]
2019-10,Canada,Local messengers and local delivery [4922],149,NA,[4922]
2019-11,Canada,Couriers and messengers [492],211.8,NA,[492]
2019-11,Canada,Couriers [4921],229.1,NA,[4921]
2019-11,Canada,Local messengers and local delivery [4922],149.1,NA,[4922]
2019-12,Canada,Couriers and messengers [492],212.8,NA,[492]
2019-12,Canada,Couriers [4921],230.7,NA,[4921]
2019-12,Canada,Local messengers and local delivery [4922],148.2,NA,[4922]
2020-01,Canada,Couriers and messengers [492],217.9,NA,[492]
2020-01,Canada,Couriers [4921],237.1,NA,[4921]
2020-01,Canada,Local messengers and local delivery [4922],149,NA,[4922]
2020-02,Canada,Couriers and messengers [492],217.1,NA,[492]
2020-02,Canada,Couriers [4921],236.1,NA,[4921]
2020-02,Canada,Local messengers and local delivery [4922],148.5,NA,[4922]
2020-03,Canada,Couriers and messengers [492],215.7,NA,[492]
2020-03,Canada,Couriers [4921],234.4,NA,[4921]
2020-03,Canada,Local messengers and local delivery [4922],148.2,NA,[4922]
2020-04,Canada,Couriers and messengers [492],210.3,NA,[492]
2020-04,Canada,Couriers [4921],228.3,NA,[4921]
2020-04,Canada,Local messengers and local delivery [4922],145.5,NA,[4922]
2020-05,Canada,Couriers and messengers [492],205.2,NA,[492]
2020-05,Canada,Couriers [4921],221.9,NA,[4921]
2020-05,Canada,Local messengers and local delivery [4922],144.6,NA,[4922]
2020-06,Canada,Couriers and messengers [492],203.4,NA,[492]
2020-06,Canada,Couriers [4921],219.3,NA,[4921]
2020-06,Canada,Local messengers and local delivery [4922],145.7,NA,[4922]
2020-07,Canada,Couriers and messengers [492],204.7,NA,[492]
2020-07,Canada,Couriers [4921],220.6,NA,[4921]
2020-07,Canada,Local messengers and local delivery [4922],146.9,NA,[4922]
2020-08,Canada,Couriers and messengers [492],206.7,NA,[492]
2020-08,Canada,Couriers [4921],223.1,NA,[4921]
2020-08,Canada,Local messengers and local delivery [4922],147.2,NA,[4922]
2020-09,Canada,Couriers and messengers [492],209.4,NA,[492]
2020-09,Canada,Couriers [4921],226.2,NA,[4921]
2020-09,Canada,Local messengers and local delivery [4922],148.5,NA,[4922]
2020-10,Canada,Couriers and messengers [492],208.7,NA,[492]
2020-10,Canada,Couriers [4921],225.3,NA,[4921]
2020-10,Canada,Local messengers and local delivery [4922],148.4,NA,[4922]
2020-11,Canada,Couriers and messengers [492],208.6,NA,[492]
2020-11,Canada,Couriers [4921],225.3,NA,[4921]
2020-11,Canada,Local messengers and local delivery [4922],148.3,NA,[4922]
2020-12,Canada,Couriers and messengers [492],210.2,NA,[492]
2020-12,Canada,Couriers [4921],227.3,NA,[4921]
2020-12,Canada,Local messengers and local delivery [4922],148.2,NA,[4922]
2021-01,Canada,Couriers and messengers [492],215.4,NA,[492]
2021-01,Canada,Couriers [4921],233.3,NA,[4921]
2021-01,Canada,Local messengers and local delivery [4922],150.5,NA,[4922]
2021-02,Canada,Couriers and messengers [492],218.3,NA,[492]
2021-02,Canada,Couriers [4921],236.7,NA,[4921]
2021-02,Canada,Local messengers and local delivery [4922],151.8,NA,[4922]
2021-03,Canada,Couriers and messengers [492],220.4,NA,[492]
2021-03,Canada,Couriers [4921],239.2,NA,[4921]
2021-03,Canada,Local messengers and local delivery [4922],152.9,NA,[4922]
2021-04,Canada,Couriers and messengers [492],222.7,NA,[492]
2021-04,Canada,Couriers [4921],241.9,NA,[4921]
2021-04,Canada,Local messengers and local delivery [4922],153.7,NA,[4922]
2021-05,Canada,Couriers and messengers [492],223.7,NA,[492]
2021-05,Canada,Couriers [4921],243,NA,[4921]
2021-05,Canada,Local messengers and local delivery [4922],154.3,NA,[4922]
